Avatar_ID,Account_Age_Days,pagerank,hits_hub,hits_authority,in_degree,out_degree
39494c14-1236-e47d-9693-94c94ac6ab7d,61231,0.0006110079799621299,0.0010905307135885868,0.0006482834821582997,0.04171122994652406,0.07593582887700535
b356dbbc-6cbb-ba62-e77a-77c3024f8be5,64819,0.0006613368921829814,0.0011889964325915141,0.0006098374950015621,0.040641711229946524,0.07379679144385026
cb6ecb8f-76b3-1017-0411-3ca59cc5d20c,10820,0.0010822652550728949,0.0010867505318944049,0.0007293315231512998,0.0481283422459893,0.07914438502673797
6add0f1c-387f-d843-a52f-4188094cd531,25223,0.0032763095981599866,0.0011454721346627701,0.0037493539046761465,0.2449197860962567,0.07165775401069518
86eca22d-1c75-ef94-5c15-9739a7741a34,14432,0.0005448743403147225,0.00113474586004308,0.0006455864602618257,0.04171122994652406,0.06631016042780749
cd375775-4cb2-eb81-2de4-97417998e4b4,79230,0.0006759097205353338,0.0011012976808514542,0.0005392218547763786,0.03636363636363636,0.06631016042780749
57432db0-a96b-1d1b-64ce-3ab2dff55a1b,57636,0.00039313522147701595,0.001055943924675055,0.00038807844702615685,0.025668449197860963,0.08021390374331551
dde0e700-d837-0af9-a1c6-061d1ec0a3d3,68437,0.0012195843595519985,0.000988199489932795,0.0009462204560456504,0.06203208556149733,0.06737967914438503
9ae40280-3454-d827-95aa-4af7b4f100d4,21635,0.0008243856914466369,0.0010398160622208715,0.0007774842746184926,0.051336898395721926,0.06844919786096257
b24a65dd-c0ee-1304-3b28-e4edbb246f3e,86387,0.0004290912570570846,0.0010092443828934974,0.00036962130433911347,0.024598930481283424,0.06310160427807487
4a157562-6f2f-12fc-86b0-e2e31dbcf063,7230,0.000859373622738962,0.0011421974906206907,0.0008897724573268458,0.058823529411764705,0.08128342245989305
702716b0-8bbf-7d9d-02d6-05d2f1e098bd,68438,0.0013346747115769986,0.0011149227941559467,0.0012093126757237714,0.08021390374331551,0.07272727272727272
e1ef6e0b-ef6e-30fc-a1c7-01b7b9e5290f,14434,0.0004321316257756601,0.0011485775048570152,0.00033551772519884734,0.022459893048128343,0.07379679144385026
2339f9cc-6e99-93c3-23f8-ccc7b6945554,86383,0.0005960101252033981,0.0009878356324095898,0.0005697623687190028,0.03743315508021391,0.06310160427807487
72a0322a-a62a-adce-d260-fffe06ea5083,10821,0.0005176883973054077,0.0009941786660135582,0.0004277486882172606,0.027807486631016044,0.07700534759358289
aa77b594-87f5-1f57-2d1c-9d91b71e67c3,72029,0.0007010037619877094,0.001107359864541214,0.0006263459775184017,0.04171122994652406,0.06951871657754011
5be9795a-1d2a-4167-88c7-384ba01a3990,79224,0.0008032213868842744,0.000802824166658087,0.0005514894312638678,0.03743315508021391,0.06203208556149733
89f15098-c28a-d83d-1b74-7f6dee85769a,82827,0.008383584515753243,0.0008980919719630521,0.009443849108937004,0.6181818181818182,0.05668449197860963
68630371-f0ec-7d91-ce3c-d5309a307065,82836,0.0008206066022494606,0.0011569641159940643,0.0006364617934716361,0.04385026737967915,0.07593582887700535
4acc7416-6818-e241-d6e2-8e135f7a4983,79233,0.0012438774346236285,0.0012328190146926102,0.0013355707880995072,0.0877005347593583,0.07914438502673797
0f5167cd-5e92-f94f-c14d-c39da3cbfe3b,46822,0.000694172935800138,0.0011552898862814064,0.0005420505904216429,0.03636363636363636,0.08021390374331551
49239c68-32a5-1409-908d-96cbbef4c47e,18020,0.0006062900768211146,0.0008866620740651713,0.0005047514940650678,0.033155080213903745,0.06203208556149733
1d6f79fb-7c6f-6413-a9eb-14d4b9e57e8c,18024,0.0006066411915094513,0.000933802977482464,0.0005194651599773499,0.033155080213903745,0.059893048128342244
ed728cb1-66c3-b28b-275d-ee707493e579,54021,0.00048354338865349666,0.0010288085680012719,0.00035697615157674584,0.023529411764705882,0.07272727272727272
b5096e31-b2be-35c0-b5c1-5ed9b2933826,68431,0.0015491585340225303,0.0009703147049526258,0.0013259999373215466,0.0877005347593583,0.06951871657754011
8fddad5a-a409-fbd1-7d92-e60b06da37b0,46822,0.0005119903527282079,0.0009525867699809292,0.000551464644090133,0.03636363636363636,0.07593582887700535
063e5bfe-1e4a-c0d6-78fd-40ff5897d274,3624,0.0008322621543335759,0.0010030098795979106,0.0009175413162455948,0.06096256684491979,0.06524064171122995
52e363af-545f-1f7d-54f7-7f75fc365dc1,18028,0.0006569580812323117,0.0010951698775231054,0.0004886761898320922,0.033155080213903745,0.07272727272727272
b4e7d270-b7ae-45bb-3107-96a1927ee73d,7222,0.0007576289312307906,0.0013034006027347969,0.0006184128726400259,0.04171122994652406,0.09090909090909091
1de6cdbc-2daa-2ce5-23f2-7ea1f2a803ac,28831,0.0012351958063870282,0.0010012506091861373,0.0013402579084234793,0.08877005347593583,0.06310160427807487
f6cb4a62-4a5c-5b5d-9256-6590ee192d69,18023,0.0005072613748768801,0.0011050686116571267,0.0006532320044406742,0.04278074866310161,0.07272727272727272
38c3a746-429a-7b42-d44b-4d1449181067,54029,0.0017040129537569783,0.0008097010663777619,0.0017206295211283239,0.1144385026737968,0.06096256684491979
5facac19-7309-82f9-b7b1-e0fe085ec35f,50425,0.0005646279362171042,0.0010094666178919222,0.0004762513067919994,0.031016042780748664,0.07058823529411765
8c4c7257-1355-2294-1aeb-53cfa85895f2,36021,0.0004579861496296856,0.0010876459351229293,0.0003358415643059245,0.022459893048128343,0.07165775401069518
4b6f989d-a7f0-d6c3-8266-72e1cf750a31,25220,0.0011995681362894583,0.0008126378478386838,0.0009207960395745747,0.06096256684491979,0.053475935828877004
f6c800d4-b985-fe5e-152a-fb31ec63a279,50430,0.0038286757278147973,0.0011069455102718454,0.004137251654915265,0.2716577540106952,0.07700534759358289
e3022b61-e427-8024-bebf-fe339b041dff,10823,0.0005766673656258905,0.0009570423118818161,0.0003347734233859228,0.022459893048128343,0.06417112299465241
83934cf5-3aa8-7b53-1acc-e6b9fdf74e12,54025,0.0006491239296533436,0.001288116984409566,0.00044056674043829443,0.028877005347593583,0.06844919786096257
2eff2674-ecbf-9315-b5f1-882ab0fb0ff5,32420,0.0006703062146885511,0.0010659960100273694,0.0006866647001627892,0.044919786096256686,0.06417112299465241
687bc302-ce04-0ac8-dbd6-70a3dc19e49a,3627,0.0011653581633331658,0.0009993560972809711,0.0013877307861450926,0.09090909090909091,0.05668449197860963
434ae6dd-6162-ae0e-f9ae-f3458a404c5b,21624,0.0005998523516380381,0.0010242943176920147,0.0005583917785524716,0.03743315508021391,0.07165775401069518
484b9ca2-9f50-ede3-3af5-25bb7d961835,10833,0.0004345293759051718,0.0009900947971110397,0.0004217212709368519,0.027807486631016044,0.06844919786096257
c24d0dce-3eca-d7ce-5d30-4254230a59fc,86388,0.0006059251116009985,0.0011776986702221755,0.00036750225652392186,0.024598930481283424,0.08556149732620322
781d3788-e99d-5510-e1cd-8bf122bddb0b,21625,0.000639108282050195,0.0010544688586303487,0.0005631763943444942,0.03743315508021391,0.07058823529411765
b531b092-a9dd-23da-4d88-a3e29703d18d,21633,0.0006535694944611772,0.0012581235312236238,0.0005253789993967785,0.03529411764705882,0.08128342245989305
9757d47f-b036-cb8e-bc7c-405bb46209c3,79229,0.001023505601210259,0.001107845874996373,0.0008320133590470089,0.05454545454545455,0.07058823529411765
0f0cd335-b663-8a29-d942-1e8c068b4e41,10822,0.0017881653052473608,0.001066509880757917,0.0018284923131894608,0.12085561497326204,0.08021390374331551
371d73dc-1c0c-41fa-21b0-5410758fa111,57634,0.0003837991764406637,0.0008961952997328375,0.00029789194328222826,0.019251336898395723,0.06631016042780749
2831556c-ac56-9ca0-e733-5633282494bf,46819,0.0007995634224045641,0.0011193717935687926,0.0009741746184507883,0.06417112299465241,0.06737967914438503
e4d1b362-6a50-3ae7-6bf0-bf700fa784ad,64824,0.000594489242904286,0.0012151080070492402,0.0005158225478584789,0.033155080213903745,0.07486631016042782
88259dcc-3ba5-5930-4c55-272835326d4a,21630,0.0011356132396104883,0.0008903623344753231,0.001001959012773785,0.06737967914438503,0.06951871657754011
259caa70-ee8e-c99b-bf95-802722490dd5,21634,0.000600153333999508,0.0008114170311012309,0.00041967862683838306,0.027807486631016044,0.059893048128342244
1ad3c437-ecf2-9855-33cb-98f3ae689edd,14425,0.001195167898775902,0.0010891806100321627,0.0013295183011986906,0.0877005347593583,0.06844919786096257
3eb1f6dd-4541-81c8-dc97-a735dfe1f2a6,32417,0.0008994655283111256,0.0009986012527869945,0.000790734918156285,0.051336898395721926,0.06631016042780749
1a90b98d-e644-4fc1-51ef-bf0a69df5a6c,18022,0.0007660764992879828,0.0010491095874731343,0.0005838446948488195,0.03743315508021391,0.06310160427807487
556a775b-7fdd-5fe1-a394-cca718b422e9,36021,0.0005159852878603253,0.0010529636188535874,0.0003618890354839326,0.023529411764705882,0.07272727272727272
06091c3b-9f92-59a3-185f-19098c240377,46830,0.0008764283001235348,0.001240979076877644,0.0005217077928481047,0.03529411764705882,0.08128342245989305
87852fca-272e-acda-786e-b1f51debf7b1,68428,0.000749466678736147,0.001097914491815003,0.0005364810228382939,0.03529411764705882,0.07272727272727272
73f50d20-70af-73f2-fa6d-0225030afa29,57630,0.004603488098366499,0.0009656054273680936,0.004766506501156378,0.3122994652406417,0.06203208556149733
a899a754-f65d-b9e5-2c1e-23c081fe1716,75633,0.00046493289950732777,0.0009383608234297546,0.00039356185451423976,0.026737967914438502,0.07165775401069518
ecf79af5-fa13-9cf9-8dcc-08db09705238,54027,0.0009334050566663383,0.001052311164660483,0.0011176001109764644,0.07272727272727272,0.07593582887700535
6e0a3fdb-2ca3-8aa6-a6f2-b2e047103df5,82837,0.0009932213676519437,0.0010168350973382373,0.0009075084418196522,0.059893048128342244,0.07593582887700535
4c535c6c-0700-91c0-724d-b5be656e3b71,7225,0.0007605610970245293,0.0011420608934032315,0.0007687892063399712,0.051336898395721926,0.07486631016042782
a87c1183-e3e4-cf40-bccf-20d69e7c4020,79231,0.0003355486051304633,0.0010873710635205115,0.0003104740109732309,0.020320855614973262,0.06524064171122995
6d52b332-6e8b-a174-6b21-1d591bd87c34,32427,0.0007031564106693121,0.0011082867534959319,0.0005317506712080534,0.03529411764705882,0.07807486631016043
74368d51-a46c-99bb-5d69-6fe131fdea3e,79227,0.0006282982678500757,0.0010841257440949105,0.0005772762685899891,0.038502673796791446,0.06524064171122995
8df3dde1-bd0f-9ee0-c24f-d2b62141085c,21626,0.0005526415243920827,0.0010392698346351485,0.0005869264022219605,0.039572192513368985,0.06310160427807487
b29466a6-9479-b97c-5037-1151d4612275,82828,0.0006172783166091529,0.0011029082511013223,0.0003438939445180543,0.022459893048128343,0.06737967914438503
9f03bfcd-ef8b-6bf3-ed87-46ccdbc02a5d,25230,0.000988133516589625,0.0009792480357235026,0.0009952347310418308,0.06631016042780749,0.06524064171122995
953752f6-559d-b4f2-361b-2a4dce6dc1f7,50426,0.0010055595109723185,0.001190833765090864,0.0008850235474915513,0.058823529411764705,0.07058823529411765
d4bff35f-8a1f-9ccf-c5b9-245760b5b551,7222,0.0007790176683511259,0.001090302583587252,0.0006984297720034269,0.044919786096256686,0.07593582887700535
af7536b1-1101-3427-4956-af7e13365443,75633,0.000912104239360501,0.0012673852367916557,0.0008337653377735294,0.05561497326203209,0.07700534759358289
c260f869-1d7e-abf5-94f6-1b482bb5c359,72034,0.0006798041089205226,0.001102775503297216,0.0006321214263966904,0.04171122994652406,0.07807486631016043
a3ddf654-62e4-115f-315f-bed81d7a74ab,75628,0.0006249859391954595,0.0010140124427232594,0.0005416143145117853,0.03529411764705882,0.07914438502673797
f4019d2e-5b33-4e35-d483-b35664392f35,50430,0.0007639620430320159,0.0009505293416992815,0.0008367460294094805,0.05454545454545455,0.06203208556149733
f0979f41-fb67-50ae-fd91-b24b2911b1c7,18027,0.001359130194934412,0.0010498589403365433,0.0012040638567577353,0.08021390374331551,0.07058823529411765
03e01b12-125e-6e33-0480-dc1179309c3b,50421,0.0006705182447936551,0.0011335115364712145,0.0005419600418534702,0.03636363636363636,0.06096256684491979
e96c11d0-e869-ce63-ed82-8d07ebfc13c0,82832,0.0006116935748983383,0.0010450033562102567,0.0005775025623873822,0.038502673796791446,0.08128342245989305
12633f37-b939-b617-8cb8-685d47322892,64818,0.0007519420679334933,0.001291429630179796,0.000552905085089257,0.03743315508021391,0.08342245989304813
c1f0be90-861b-c922-6e24-800d94d1ea1a,7232,0.012768862957705646,0.000967002146849278,0.014724574096081428,0.9754010695187166,0.06631016042780749
7a5984c9-1810-de5d-229f-db7f3efe9e8f,75629,0.0009457139887147584,0.0012377661334320392,0.0010821431258666683,0.07058823529411765,0.07807486631016043
ebdb7511-1c0e-03b5-cc4e-d859a3ea8116,50418,0.0005234607516494186,0.0010334153316283712,0.00029743705447106357,0.020320855614973262,0.07379679144385026
fd3d97cf-75b4-de09-040f-452d675bb695,72025,0.00040833431906195426,0.0011411287780865543,0.0003147781266037364,0.021390374331550804,0.06417112299465241
c9e4a4d7-195f-3bcf-1a28-3ba0ab230f39,43225,0.0007244331656208675,0.0012753463844552804,0.0005676826608106099,0.03743315508021391,0.08449197860962566
0fffdd08-de36-106c-fc11-027232c5d72c,14429,0.0005173899412925958,0.0012219694373529402,0.00039161988367937875,0.026737967914438502,0.07914438502673797
14ab1f13-f11c-48e4-2f9b-0ca2f6a4c98b,32425,0.002921039363468182,0.0010850008587910522,0.003376353679067958,0.22245989304812835,0.06310160427807487
9d64b75e-5eec-097f-a262-ec078410ede8,14433,0.0007703141599771121,0.0010816486709637452,0.0004636164659263932,0.031016042780748664,0.06524064171122995
e26ec892-e5b0-3de0-d373-9ed456aeed8b,50424,0.0003902411288531769,0.0011326999070566531,0.0003281954623781857,0.021390374331550804,0.06310160427807487
0ba690a9-5a5e-79bb-214c-0ba39b5efc35,54025,0.0005410020129339353,0.0010562120633971406,0.0004680005885253596,0.031016042780748664,0.06844919786096257
9c2f75d4-d69f-9613-a62b-bc103f4079ca,25229,0.0005962154265487324,0.0010784776186202214,0.0006570145220554792,0.04278074866310161,0.07058823529411765
081eb8dc-e786-e37c-1a30-606e9e58ecd4,14426,0.0006986814359387526,0.001244406504026261,0.0004982593904989622,0.033155080213903745,0.07700534759358289
